GEOID,geometry
42101039100,"list(list(c(-75.221287, -75.217058, -75.215682, -75.214301, -75.211941, -75.21065, -75.207838, -75.207099, -75.205185, -75.205468, -75.205643, -75.206072, -75.206322, -75.207433, -75.211253, -75.212428, -75.216768, -75.219485, -75.220588, -75.222696, -75.221287, 39.931789, 39.934733, 39.935691, 39.936654, 39.938299, 39.939199, 39.941286, 39.941281, 39.941116, 39.938355, 39.936882, 39.935371, 39.934759, 39.933513, 39.928519, 39.92523, 39.926956, 39.928116, 39.929047, 39.930808, 39.931789)))"
42101014202,"list(list(c(-75.139567, -75.139578, -75.135143, -75.134428, -75.134417, -75.134223, -75.128697, -75.1254163616611, -75.12692, -75.13012, -75.1302237071395, -75.131742, -75.136638, -75.134545, -75.136242, -75.138081, -75.138827, -75.140706, -75.139567, 39.969391, 39.969515, 39.968687, 39.968791, 39.966723, 39.964477, 39.966977, 39.9619516941373, 39.961112, 39.958712, 39.9585871904707, 39.959838, 39.960881, 39.960597, 39.962415, 39.962936, 39.963129, 39.964138, 39.969391)))"
42101001302,"list(list(c(-75.191495, -75.188299, -75.187231, -75.185685, -75.18188, -75.179409, -75.178578, -75.176985, -75.177374, -75.177554, -75.177598, -75.177761, -75.181002, -75.184474, -75.186626, -75.187445, -75.18824, -75.188712, -75.193872, -75.191495, 39.943153, 39.946409, 39.947176, 39.946159, 39.945691, 39.945377, 39.945269, 39.94508, 39.943231, 39.942487, 39.942228, 39.941461, 39.941863, 39.942274, 39.940985, 39.940364, 39.939878, 39.939567, 39.9421, 39.943153)))"
42101002200,"list(list(c(-75.17385, -75.173173, -75.171602, -75.170025, -75.166816, -75.167083, -75.167303, -75.16764, -75.17034, -75.172389, -75.17397, -75.17385, 39.93545, 39.938641, 39.938447, 39.938263, 39.937869, 39.936742, 39.935695, 39.93415, 39.934498, 39.934765, 39.934974, 39.93545)))"
42101003100,"list(list(c(-75.181589, -75.181419, -75.181162, -75.180621, -75.179035, -75.178514, -75.17397, -75.174495, -75.174764, -75.175032, -75.175289, -75.178445, -75.180367, -75.181944, -75.181589, 39.931366, 39.932161, 39.933385, 39.935816, 39.935612, 39.935544, 39.934974, 39.932523, 39.931307, 39.930087, 39.928867, 39.929271, 39.929521, 39.929729, 39.931366)))"
42101005400,"list(list(c(-75.264878, -75.262485, -75.261743, -75.259112, -75.256789, -75.257362, -75.255093, -75.253285, -75.252349, -75.243752, -75.241825, -75.246231, -75.254897, -75.256412, -75.261245, -75.262528, -75.264433, -75.261937, -75.264602, -75.262844, -75.265153, -75.264878, 39.887927, 39.888406, 39.891774, 39.892436, 39.895189, 39.895844, 39.898756, 39.898094, 39.897618, 39.893025, 39.892006, 39.889505, 39.880006, 39.878806, 39.876484, 39.876561, 39.882167, 39.883, 39.884737, 39.885682, 39.887142, 
39.887927)))"
42101009200,"list(list(c(-75.21306, -75.21056, -75.209058, -75.206889, -75.20236, -75.202235, -75.201971, -75.201824, -75.201953, -75.204145, -75.208128, -75.211039, -75.214018, -75.21306, 39.962577, 39.962571, 39.962329, 39.962485, 39.962859, 39.961643, 39.959176, 39.957827, 39.957149, 39.957422, 39.957915, 39.958276, 39.958643, 39.962577)))"
42101010900,"list(list(c(-75.19531, -75.192139, -75.192308, -75.189583, -75.187403, -75.186904, -75.186742, -75.194297, -75.194727, -75.19531, 39.968045, 39.966888, 39.967724, 39.966756, 39.965104, 39.963993, 39.963445, 39.962607, 39.964903, 39.968045)))"
42101011900,"list(list(c(-75.233672, -75.225662, -75.225699, -75.225891, -75.225109, -75.225573, -75.227057, -75.226202, -75.224066, -75.2263, -75.228471, -75.228792, -75.2301, -75.230791, -75.231866, -75.232136, -75.23267, -75.232932, -75.233528, -75.233672, 39.991882, 39.991469, 39.989626, 39.988131, 39.987582, 39.987151, 39.982691, 39.981608, 39.981508, 39.977951, 39.97896, 39.980705, 39.981556, 39.982516, 39.985877, 39.986635, 39.988155, 39.988934, 39.990653, 39.991882)))"
42101012204,"list(list(c(-75.220665, -75.213745, -75.213533, -75.21403, -75.215355, -75.209385, -75.208252, -75.206376, -75.203194, -75.202057, -75.200868, -75.20412, -75.205488, -75.206695, -75.20728, -75.216331, -75.217994, -75.21828, -75.219551, -75.220665, 40.003944, 40.00716, 40.006646, 40.005079, 40.001244, 40.002429, 40.002621, 40.002918, 40.003393, 40.004729, 40.004432, 40.000328, 40.000902, 39.999167, 39.999054, 39.995826, 39.994223, 39.995318, 39.999839, 40.003944)))"
42101016702,"list(list(c(-75.160695, -75.160365, -75.160044, -75.159721, -75.159366, -75.157791, -75.154588, -75.15495, -75.155593, -75.155934, -75.156275, -75.157899, -75.161032, -75.160695, 39.988495, 39.989991, 39.991473, 39.992971, 39.994525, 39.994342, 39.993938, 39.992353, 39.989369, 39.987877, 39.986283, 39.986492, 39.986907, 39.988495)))"
42101017702,"list(list(c(-75.126915, -75.126374, -75.126054, -75.125737, -75.12538, -75.125058, -75.120933, -75.118994, -75.119328, -75.119665, -75.12031, -75.123686, -75.124722, -75.125491, -75.127031, -75.126915, 39.991834, 39.993462, 39.994957, 39.996451, 39.998043, 39.999628, 39.999097, 39.998852, 39.997255, 39.995671, 39.992672, 39.990836, 39.990257, 39.989836, 39.990386, 39.991834)))"
42101018400,"list(list(c(-75.075687, -75.072487, -75.068938, -75.068625, -75.067696, -75.064579, -75.063056, -75.062126, -75.058457, -75.0537238859643, -75.058089, -75.059647, -75.0600356985536, -75.064175, -75.0653927507667, -75.069431, -75.072258, -75.067864, -75.065458, -75.069049, -75.070175, -75.070609, -75.073149, -75.075687, 40.005553, 40.008123, 40.008779, 40.007644, 40.005333, 40.006194, 40.006098, 40.006643, 40.004988, 40.0040802760357, 39.997404, 39.992145, 39.9916198105673, 39.986027, 39.9850303235026, 
39.986496, 39.990202, 39.992483, 39.99498, 39.999566, 40.00106, 40.001652, 40.001517, 40.005553)))"
42101038800,"list(list(c(-75.201889, -75.202545, -75.202475, -75.200359, -75.196385, -75.195726, -75.192891, -75.191876, -75.191054, -75.19022, -75.188378, -75.188077, -75.191752, -75.193951, -75.19326, -75.194083, -75.194491, -75.196511, -75.201462, -75.204845, -75.201889, 40.056773, 40.059884, 40.06265, 40.063476, 40.066623, 40.065177, 40.062662, 40.061257, 40.060176, 40.059199, 40.057436, 40.056898, 40.054604, 40.054358, 40.053057, 40.051633, 40.051466, 40.049188, 40.052316, 40.054823, 40.056773)))"
42101025900,"list(list(c(-75.180901, -75.179756, -75.176438, -75.172951, -75.171601, -75.169914, -75.172621, -75.174171, -75.175509, -75.176841, -75.180238, -75.182053, -75.180901, 40.080219, 40.081333, 40.084649, 40.082581, 40.081813, 40.080818, 40.078103, 40.076549, 40.075214, 40.07598, 40.078084, 40.079102, 40.080219)))"
42101027800,"list(list(c(-75.151249, -75.150336, -75.149796, -75.149591, -75.150148, -75.15068, -75.150967, -75.15082, -75.147672, -75.144959, -75.142858, -75.143547, -75.144224, -75.144302, -75.144571, -75.145554, -75.149859, -75.149126, -75.149988, -75.151505, -75.151249, 40.041174, 40.042028, 40.043673, 40.04483, 40.045658, 40.046352, 40.046767, 40.048518, 40.048117, 40.04868, 40.047488, 40.044426, 40.041381, 40.04109, 40.039836, 40.035262, 40.035827, 40.037464, 40.038971, 40.040612, 40.041174)))"
42101000805,"list(list(c(-75.170667, -75.169102, -75.167517, -75.16803, -75.169614, -75.17118, -75.170667, 39.950131, 39.949943, 39.949744, 39.947386, 39.94758, 39.947784, 39.950131)))"
42101028800,"list(list(c(-75.127922, -75.127217, -75.125462, -75.125387, -75.12342, -75.121843, -75.122279, -75.119735, -75.119823, -75.120136, -75.12073, -75.122752, -75.124556, -75.125092, -75.128883, -75.127922, 40.021979, 40.024779, 40.025184, 40.025647, 40.02593, 40.026155, 40.02565, 40.026017, 40.02412, 40.022627, 40.019469, 40.019722, 40.017826, 40.018105, 40.018945, 40.021979)))"
42101031200,"list(list(c(-75.081757, -75.080981, -75.079265, -75.07862, -75.077394, -75.075336, -75.07355, -75.07016, -75.070806, -75.075052, -75.080235, -75.084273, -75.081757, 40.034924, 40.035713, 40.037516, 40.038205, 40.039464, 40.038281, 40.037298, 40.035425, 40.03528, 40.034299, 40.03311, 40.032172, 40.034924)))"
42101031800,"list(list(c(-75.084273, -75.080235, -75.075052, -75.070806, -75.072682, -75.073733, -75.074325, -75.075488, -75.077214, -75.07908, -75.079693, -75.080866, -75.084197, -75.084134, -75.084273, 40.032172, 40.03311, 40.034299, 40.03528, 40.031938, 40.029784, 40.028469, 40.027071, 40.027491, 40.028552, 40.028894, 40.029556, 40.031438, 40.031964, 40.032172)))"
42101034502,"list(list(c(-75.047286, -75.041488, -75.040877, -75.039509, -75.0384, -75.037498, -75.028952, -75.035087, -75.03536, -75.036758, -75.040252, -75.04312, -75.043154, -75.045593, -75.044809, -75.046249, -75.047286, 40.082932, 40.087338, 40.086966, 40.085702, 40.084472, 40.085459, 40.080968, 40.074617, 40.074939, 40.079083, 40.079994, 40.077166, 40.078466, 40.078487, 40.079715, 40.081459, 40.082932)))"
42101034803,"list(list(c(-75.009331, -75.008788, -75.008128, -75.007269, -74.998385, -74.995336, -74.995269, -74.991709, -74.990432, -74.991254, -74.998259, -75.001181, -75.004795, -75.007814, -75.008245, -75.008621, -75.008801, -75.009421, -75.009331, 40.065812, 40.06735, 40.068585, 40.069161, 40.064117, 40.062382, 40.062344, 40.061095, 40.060396, 40.059949, 40.05808, 40.057232, 40.054747, 40.057407, 40.057796, 40.058224, 40.058401, 40.061365, 40.065812)))"
42101035800,"list(list(c(-75.037842, -75.033263, -75.024891, -75.021931, -75.015384, -75.018005, -75.018457, -75.023041, -75.027231, -75.028062, -75.02923, -75.036495, -75.037842, 40.120213, 40.123385, 40.129216, 40.127467, 40.123599, 40.118909, 40.118119, 40.112998, 40.115422, 40.1157, 40.11597, 40.12039, 40.120213)))"
42101034702,"list(list(c(-75.036467, -75.035062, -75.03433, -75.033734, -75.029032, -75.028756, -75.029004, -75.028016, -75.028512, -75.028256, -75.022217, -75.021707, -75.021992, -75.024818, -75.024345, -75.023374, -75.02425, -75.022732, -75.023759, -75.025342, -75.026753, -75.031695, -75.032754, -75.036019, -75.036467, 40.053965, 40.057327, 40.057067, 40.056884, 40.056399, 40.056781, 40.057795, 40.060725, 40.06684, 40.067314, 40.06352, 40.063392, 40.063113, 40.060286, 40.05644, 40.055334, 40.053991, 40.052387, 
40.051269, 40.05065, 40.050779, 40.051607, 40.052569, 40.051602, 40.053965)))"
42101000803,"list(list(c(-75.177323, -75.176519, -75.175738, -75.173813, -75.172752, -75.172244, -75.170667, -75.17118, -75.174323, -75.176239, -75.177843, -75.177323, 39.950964, 39.95087, 39.950769, 39.950531, 39.950398, 39.950338, 39.950131, 39.947784, 39.948177, 39.948414, 39.94861, 39.950964)))"
42101980800,"list(list(c(-75.280266, -75.276482, -75.275871, -75.271639, -75.269314, -75.26562, -75.2619, -75.259797, -75.261996, -75.265918, -75.267973, -75.265566, -75.261282, -75.259471, -75.259062, -75.257113, -75.255918, -75.255661, -75.255196, -75.254752, -75.255123, -75.250481, -75.251119, -75.247169, -75.247109, -75.246425, -75.246753, -75.247688, -75.248056, -75.250313, -75.25414, -75.25711, -75.259078, -75.260491, -75.265448, -75.267386, -75.270002, -75.270598, -75.275394, -75.27754, -75.280266, 39.974964, 
39.976959, 39.977245, 39.972082, 39.97301, 39.969941, 39.972584, 39.974672, 39.977598, 39.979251, 39.980757, 39.981832, 39.978272, 39.97978, 39.982814, 39.983789, 39.978122, 39.976755, 39.97426, 39.971527, 39.970036, 39.96946, 39.966398, 39.965927, 39.964294, 39.964276, 39.962705, 39.962817, 39.964074, 39.965069, 39.965404, 39.963719, 39.965692, 39.966313, 39.965257, 39.966215, 39.967479, 39.96866, 39.969575, 39.971127, 39.974964)))"
42101980300,"list(list(c(-75.028952, -75.025229, -75.017575, -75.017383, -75.015367, -75.015528, -75.014156, -75.008641, -75.001796, -74.995464, -74.991264, -74.989094, -74.98418, -74.987065, -74.990155, -74.994348, -74.997233, -74.998488, -75.001465, -75.003606, -75.007269, -75.01135, -75.013126, -75.023713, -75.028774, -75.028952, 40.080968, 40.08482, 40.092754, 40.092651, 40.094734, 40.09486, 40.096236, 40.100211, 40.10493, 40.099166, 40.095778, 40.093928, 40.089906, 40.086049, 40.084052, 40.081681, 40.080023, 
40.078701, 40.075148, 40.071362, 40.069161, 40.071189, 40.072071, 40.077994, 40.080864, 40.080968)))"
42101013601,"list(list(c(-75.181234, -75.178606, -75.178056, -75.17646, -75.174869, -75.17539, -75.178641, -75.179683, -75.184005, -75.181234, 39.970504, 39.97018, 39.970112, 39.96991, 39.96971, 39.967345, 39.967399, 39.967416, 39.970781, 39.970504)))"
42101011100,"list(list(c(-75.230171, -75.226765, -75.226451, -75.2263, -75.224066, -75.223157, -75.213469, -75.212211, -75.216331, -75.217437, -75.217172, -75.223118, -75.225372, -75.225834, -75.228735, -75.229026, -75.229266, -75.229855, -75.230171, 39.978794, 39.977211, 39.977717, 39.977951, 39.981508, 39.981381, 39.977791, 39.973242, 39.97279, 39.972434, 39.970351, 39.969747, 39.969517, 39.971364, 39.971107, 39.972644, 39.973926, 39.977069, 39.978794)))"
42101014900,"list(list(c(-75.188033, -75.184794, -75.181758, -75.181579, -75.179952, -75.176933, -75.175344, -75.174991, -75.174771, -75.172161, -75.172503, -75.172799, -75.174393, -75.175989, -75.177585, -75.179172, -75.180591, -75.181135, -75.182215, -75.183838, -75.185497, -75.188661, -75.188033, 39.984126, 39.983706, 39.983325, 39.983313, 39.983108, 39.982713, 39.982517, 39.98246, 39.982444, 39.9821, 39.980592, 39.97916, 39.97938, 39.979572, 39.979774, 39.979988, 39.980167, 39.980238, 39.980373, 39.980585, 
39.980804, 39.981207, 39.984126)))"
42101017800,"list(list(c(-75.124722, -75.123686, -75.12031, -75.118272, -75.115778, -75.113387, -75.111369, -75.109709, -75.109528, -75.114257, -75.115481, -75.120138, -75.121703, -75.122342, -75.123386, -75.125491, -75.124722, 39.990257, 39.990836, 39.992672, 39.993803, 39.995167, 39.996493, 39.994211, 39.992334, 39.992123, 39.989952, 39.989315, 39.986877, 39.987571, 39.987046, 39.987916, 39.989836, 39.990257)))"
42101024400,"list(list(c(-75.169124, -75.167644, -75.166395, -75.163749, -75.161425, -75.160983, -75.160053, -75.159551, -75.162024, -75.162462, -75.162782, -75.163915, -75.168482, -75.169124, 40.023865, 40.025372, 40.026593, 40.029255, 40.027764, 40.027253, 40.026023, 40.023925, 40.022286, 40.021954, 40.020368, 40.02099, 40.023512, 40.023865)))"
42101027100,"list(list(c(-75.127488, -75.127143, -75.12632, -75.124916, -75.122147, -75.122776, -75.123566, -75.125631, -75.126639, -75.128495, -75.127488, 40.050217, 40.051748, 40.055481, 40.054684, 40.053177, 40.049613, 40.044993, 40.045259, 40.045392, 40.045626, 40.050217)))"
42101031501,"list(list(c(-75.051973, -75.053584, -75.053022, -75.0518, -75.05122, -75.049027, -75.045919, -75.04086, -75.044053, -75.044671, -75.04677, -75.048574, -75.050972, -75.053701, -75.051973, 40.035672, 40.036574, 40.037183, 40.038476, 40.039091, 40.041412, 40.039643, 40.036757, 40.035096, 40.034771, 40.033683, 40.032982, 40.032324, 40.033844, 40.035672)))"
42101034100,"list(list(c(-75.090193, -75.086906, -75.082456, -75.078845, -75.076258, -75.073705, -75.071007, -75.0759, -75.07966, -75.083255, -75.08415, -75.085044, -75.090317, -75.090193, 40.075238, 40.078648, 40.082884, 40.082048, 40.080605, 40.079182, 40.077682, 40.072884, 40.069203, 40.071209, 40.071824, 40.072141, 40.075115, 40.075238)))"
42101017602,"list(list(c(-75.138524, -75.133236, -75.132172, -75.12926, -75.12538, -75.125737, -75.126054, -75.126374, -75.126915, -75.128748, -75.130122, -75.13191, -75.133777, -75.138713, -75.138524, 39.999743, 39.999057, 39.998913, 39.998539, 39.998043, 39.996451, 39.994957, 39.993462, 39.991834, 39.993458, 39.994573, 39.995754, 39.996591, 39.998891, 39.999743)))"
42101009600,"list(list(c(-75.247169, -75.246848, -75.246531, -75.244416, -75.239479, -75.24011, -75.240762, -75.242735, -75.246753, -75.246425, -75.247109, -75.247169, 39.965927, 39.967449, 39.968967, 39.968706, 39.968097, 39.965055, 39.96196, 39.962202, 39.962705, 39.964276, 39.964294, 39.965927)))"
42101014700,"list(list(c(-75.16616, -75.165849, -75.165511, -75.159219, -75.157581, -75.158526, -75.16175, -75.163325, -75.164888, -75.166463, -75.16616, 39.978308, 39.979714, 39.981244, 39.980435, 39.980223, 39.97585, 39.976262, 39.976471, 39.976668, 39.976877, 39.978308)))"
42101037700,"list(list(c(-75.156275, -75.154063, -75.150913, -75.150197, -75.144154, -75.14405, -75.144169, -75.14501, -75.149759, -75.150661, -75.152235, -75.153808, -75.157581, -75.156275, 39.986283, 39.986003, 39.985597, 39.985504, 39.984724, 39.983721, 39.983092, 39.978597, 39.97921, 39.979325, 39.979531, 39.979733, 39.980223, 39.986283)))"
42101026302,"list(list(c(-75.164106, -75.162035, -75.161313, -75.158417, -75.154076, -75.151596, -75.152195, -75.152602, -75.153513, -75.155254, -75.156726, -75.159299, -75.162495, -75.164106, 40.068662, 40.070685, 40.071386, 40.074169, 40.071732, 40.070328, 40.069527, 40.067646, 40.064285, 40.062431, 40.064442, 40.065913, 40.067732, 40.068662)))"
42101026800,"list(list(c(-75.143189, -75.142292, -75.142182, -75.140897, -75.139427, -75.136719, -75.135124, -75.13619, -75.137025, -75.136585, -75.137767, -75.139107, -75.142858, -75.142164, -75.143841, -75.143189, 40.05381, 40.057941, 40.058424, 40.064239, 40.063358, 40.061821, 40.060989, 40.059264, 40.058773, 40.058566, 40.053112, 40.047011, 40.047488, 40.050556, 40.050771, 40.05381)))"
42101028100,"list(list(c(-75.152369, -75.151272, -75.149859, -75.145554, -75.146575, -75.146705, -75.14685, -75.147218, -75.147555, -75.148245, -75.150781, -75.151263, -75.15152, -75.153282, -75.152369, 40.031387, 40.032579, 40.035827, 40.035262, 40.030637, 40.030127, 40.029481, 40.027644, 40.026138, 40.022959, 40.026565, 40.027186, 40.027556, 40.029955, 40.031387)))"
42101028902,"list(list(c(-75.121843, -75.117263, -75.114667, -75.11288, -75.11285, -75.112844, -75.111393, -75.111181, -75.110195, -75.11004, -75.106903, -75.104255, -75.103167, -75.104086, -75.107422, -75.107152, -75.107599, -75.109024, -75.108678, -75.113951, -75.112217, -75.114099, -75.116243, -75.116106, -75.117959, -75.120136, -75.119823, -75.119735, -75.122279, -75.121843, 40.026155, 40.026818, 40.0272, 40.027457, 40.027335, 40.027025, 40.025282, 40.023255, 40.022291, 40.022264, 40.023366, 40.023338, 40.021001, 
40.019346, 40.017849, 40.016728, 40.016489, 40.016286, 40.017942, 40.018603, 40.020056, 40.020291, 40.020558, 40.022109, 40.022349, 40.022627, 40.02412, 40.026017, 40.02565, 40.026155)))"
42101000101,"list(list(c(-75.152, -75.151539, -75.148472, -75.146806, -75.14523, -75.143303, -75.141469, -75.142466, -75.14408, -75.149186, -75.150767, -75.152337, -75.152, 39.950936, 39.952948, 39.952578, 39.952369, 39.952175, 39.951935, 39.951698, 39.948174, 39.948379, 39.949032, 39.949223, 39.949421, 39.950936)))"
42101013701,"list(list(c(-75.189882, -75.188661, -75.185497, -75.183838, -75.184439, -75.184945, -75.185394, -75.186368, -75.187121, -75.188252, -75.189674, -75.189716, -75.189882, 39.977933, 39.981207, 39.980804, 39.980585, 39.977788, 39.975479, 39.973417, 39.973537, 39.975035, 39.976764, 39.977173, 39.977273, 39.977933)))"
42101035100,"list(list(c(-74.99627, -74.986873, -74.984098, -74.983904, -74.982022, -74.979695, -74.9737103519953, -74.977435, -74.9813744705355, -74.9827776962785, -74.984716636299, -74.9865921200616, -74.990976, -74.99627, 40.047202, 40.052097, 40.054782, 40.054994, 40.053727, 40.053399, 40.0481874432217, 40.045714, 40.0428150534316, 40.0417824587172, 40.0403556467972, 40.0389755305687, 40.042526, 40.047202)))"
42101000901,"list(list(c(-75.164845, -75.164338, -75.164192, -75.162114, -75.159751, -75.160267, -75.161843, -75.162627, -75.163648, -75.16471, -75.164845, 39.946999, 39.949346, 39.949334, 39.94908, 39.948783, 39.946422, 39.94662, 39.946713, 39.946836, 39.946971, 39.946999)))"
42101006200,"list(list(c(-75.236789, -75.234991, -75.232438, -75.230327, -75.228931, -75.227538, -75.22943, -75.230094, -75.231092, -75.232692, -75.23463, -75.236026, -75.239511, -75.236789, 39.920899, 39.922169, 39.92397, 39.922201, 39.921025, 39.91984, 39.918507, 39.918046, 39.917343, 39.916219, 39.914848, 39.916036, 39.918979, 39.920899)))"
42101007800,"list(list(c(-75.223315, -75.221237, -75.219234, -75.217121, -75.21292, -75.211389, -75.210103, -75.211401, -75.212687, -75.214999, -75.215615, -75.217136, -75.219138, -75.219002, -75.222369, -75.223315, 39.947925, 39.948161, 39.948368, 39.94861, 39.949065, 39.947796, 39.946697, 39.945802, 39.944885, 39.943265, 39.943402, 39.94374, 39.944186, 39.944283, 39.947135, 39.947925)))"
42101013900,"list(list(c(-75.177852, -75.173785, -75.173414, -75.173126, -75.174393, -75.172799, -75.171213, -75.170287, -75.16616, -75.166463, -75.16722, -75.167703, -75.169274, -75.17055, -75.174367, -75.175948, -75.177862, -75.177852, 39.974247, 39.974677, 39.976363, 39.97775, 39.97938, 39.97916, 39.978952, 39.978845, 39.978308, 39.976877, 39.973397, 39.971211, 39.971406, 39.97157, 39.972035, 39.972232, 39.97248, 39.974247)))"
42101016400,"list(list(c(-75.147887, -75.146089, -75.142999, -75.142173, -75.140198, -75.138352, -75.139021, -75.139669, -75.14152, -75.1435, -75.145126, -75.147542, -75.148305, -75.147887, 39.993078, 39.992848, 39.992449, 39.992343, 39.992086, 39.991851, 39.988764, 39.985802, 39.986016, 39.986275, 39.986485, 39.989863, 39.990968, 39.993078)))"
42101003901,"list(list(c(-75.176906, -75.176638, -75.176361, -75.176295, -75.176088, -75.175741, -75.175562, -75.173426, -75.172416, -75.171397, -75.169228, -75.169499, -75.169744, -75.170023, -75.170309, -75.170581, -75.173748, -75.174033, -75.175614, -75.177082, -75.176906, 39.921464, 39.922707, 39.92396, 39.92425, 39.925198, 39.92685, 39.927642, 39.927363, 39.927232, 39.927104, 39.926806, 39.925531, 39.924409, 39.923138, 39.921885, 39.920653, 39.92106, 39.919809, 39.920013, 39.920207, 39.921464)))"
42101035702,"list(list(c(-75.044263, -75.043856, -75.037842, -75.036495, -75.02923, -75.029956, -75.028642, -75.02858, -75.029192, -75.033722, -75.033897, -75.036064, -75.03946, -75.048542, -75.044263, 40.115713, 40.115997, 40.120213, 40.12039, 40.11597, 40.114481, 40.114308, 40.111799, 40.111392, 40.106639, 40.105689, 40.106784, 40.107362, 40.112729, 40.115713)))"
42101021300,"list(list(c(-75.225849, -75.222011, -75.218759, -75.217925, -75.216638, -75.214493, -75.213692, -75.211308, -75.214188, -75.216632, -75.219114, -75.220448, -75.222391, -75.224657, -75.225849, 40.033506, 40.035206, 40.036654, 40.03616, 40.034833, 40.032838, 40.032135, 40.02997, 40.028699, 40.027602, 40.029931, 40.031211, 40.033052, 40.031899, 40.033506)))"
42101023900,"list(list(c(-75.190987, -75.188797, -75.187922, -75.188396, -75.182925, -75.181235, -75.183058, -75.183731, -75.186194, -75.187776, -75.189063, -75.193127, -75.190987, 40.037353, 40.03948, 40.037547, 40.037255, 40.034066, 40.033097, 40.03129, 40.030637, 40.029468, 40.030771, 40.031905, 40.035381, 40.037353)))"
42101027200,"list(list(c(-75.122776, -75.122147, -75.118652, -75.118553, -75.117104, -75.112363, -75.110985, -75.111963, -75.112319, -75.113544, -75.113833, -75.119454, -75.121432, -75.123566, -75.122776, 40.049613, 40.053177, 40.051186, 40.051132, 40.050304, 40.047563, 40.046769, 40.04364, 40.043276, 40.042711, 40.043483, 40.04448, 40.044731, 40.044993, 40.049613)))"
42101028400,"list(list(c(-75.141328, -75.140979, -75.140638, -75.140303, -75.13998, -75.139304, -75.136757, -75.135802, -75.13506, -75.135334, -75.135096, -75.135724, -75.135657, -75.135818, -75.13674, -75.138463, -75.140105, -75.141589, -75.141328, 40.022091, 40.023667, 40.025262, 40.026745, 40.028245, 40.031288, 40.030964, 40.029254, 40.02915, 40.027632, 40.026079, 40.023602, 40.023275, 40.020645, 40.019958, 40.020171, 40.02039, 40.020811, 40.022091)))"
42101030700,"list(list(c(-75.093644, -75.087425, -75.08699, -75.085729, -75.08478, -75.083525, -75.08498, -75.085676, -75.085847, -75.0868, -75.085989, -75.088344, -75.092131, -75.092807, -75.093504, -75.093644, 40.057429, 40.063599, 40.063321, 40.062589, 40.062044, 40.06127, 40.058893, 40.057208, 40.05441, 40.052744, 40.050878, 40.051235, 40.053178, 40.056329, 40.057241, 40.057429)))"
42101031600,"list(list(c(-75.064433, -75.063057, -75.061544, -75.058568, -75.055334, -75.053701, -75.050972, -75.053249, -75.054054, -75.055661, -75.056077, -75.056872, -75.059227, -75.062207, -75.062394, -75.062828, -75.063277, -75.064433, 40.036738, 40.03714, 40.038213, 40.036548, 40.034739, 40.033844, 40.032324, 40.0317, 40.03118, 40.029843, 40.029455, 40.028943, 40.027909, 40.027471, 40.027444, 40.02941, 40.031554, 40.036738)))"
42101036302,"list(list(c(-74.981997, -74.9781, -74.977757, -74.976783, -74.976011, -74.976379, -74.976932, -74.980021, -74.986674, -74.981997, 40.102454, 40.099212, 40.098433, 40.095969, 40.093751, 40.091335, 40.09114, 40.093712, 40.099278, 40.102454)))"
42101980701,"list(list(c(-75.174808, -75.170885, -75.166321, -75.16566, -75.163535, -75.165482, -75.160789, -75.149541, -75.149181, -75.13949, -75.1295463738266, -75.1302627058824, -75.13082, -75.13342, -75.1354137988207, -75.141533, -75.144277, -75.15468, -75.170726, -75.174959, -75.174808, 39.899179, 39.898848, 39.899305, 39.899583, 39.910831, 39.911531, 39.910942, 39.908703, 39.908642, 39.907028, 39.9053075046938, 39.9024421764706, 39.900213, 39.896213, 39.8929995683094, 39.895062, 39.895682, 39.897064, 39.897583, 
39.898488, 39.899179)))"
42101017701,"list(list(c(-75.119665, -75.119328, -75.118994, -75.117055, -75.115107, -75.112923, -75.110983, -75.111558, -75.113387, -75.115778, -75.118272, -75.12031, -75.119665, 39.995671, 39.997255, 39.998852, 39.998601, 39.998347, 39.99806, 39.997801, 39.997475, 39.996493, 39.995167, 39.993803, 39.992672, 39.995671)))"
42101019501,"list(list(c(-75.137847, -75.133561, -75.132578, -75.131501, -75.128604, -75.124732, -75.125058, -75.12538, -75.12926, -75.132172, -75.133236, -75.138524, -75.137847, 40.002799, 40.002265, 40.002134, 40.001999, 40.001619, 40.001124, 39.999628, 39.998043, 39.998539, 39.998913, 39.999057, 39.999743, 40.002799)))"
42101023700,"list(list(c(-75.194083, -75.19326, -75.193951, -75.191752, -75.188077, -75.187306, -75.184693, -75.184573, -75.183398, -75.182203, -75.185569, -75.187315, -75.189479, -75.193091, -75.192106, -75.192123, -75.194411, -75.194083, 40.051633, 40.053057, 40.054358, 40.054604, 40.056898, 40.055484, 40.050641, 40.050403, 40.048254, 40.045894, 40.042625, 40.040929, 40.042307, 40.04459, 40.047163, 40.047679, 40.050637, 40.051633)))"
42101025200,"list(list(c(-75.183398, -75.179616, -75.177983, -75.177193, -75.175804, -75.17326, -75.172888, -75.171755, -75.171536, -75.170725, -75.173355, -75.17573, -75.177757, -75.180884, -75.181701, -75.182203, -75.183398, 40.048254, 40.051956, 40.05356, 40.05308, 40.052241, 40.050667, 40.050431, 40.048359, 40.047888, 40.046151, 40.04362, 40.041333, 40.039401, 40.043246, 40.044831, 40.045894, 40.048254)))"
